,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Total_Processor_Throughput,Available_EOL_Pool,Total_Mineral_In_System,Cumulative_Processor_Yield_Loss,Cumulative_Recovery_Loss,Lost_In_Transit_Mineral,Cumulative_Reserve_Replacement,Mass_Balance_Discrepancy,Disrupted_Mines_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
262,262,18884.82812108142,10800.0,6300.0,148920.05328602335,126557.76741905764,0.0,71336.24514372958,0.0,139565266.14809945,4541921.9273200575,0.0,0.0,13420034.229265649,-2.9802322387695312e-08,3,0,2287076.2786608115,1066613.3501601156,1220462.928500698,0.04,116619965.77073438,0,0.0,0.0,0,444621.2463993478,2527401.4301590053
263,263,18545.874985741313,8500.0,6300.0,149034.60717316644,127615.75830338607,0.0,72177.74597475913,0.0,139609612.7477892,4561383.2067820635,0.0,0.0,13483842.108417338,-8.940696716308594e-08,1,0,2289195.388745456,928871.344675179,1360324.044070277,0.04,116556157.89158268,0,0.0,0.0,0,577842.9112069492,5606034.854113288
264,264,18242.030968849882,8500.0,6300.0,149147.32820925885,137397.76423330486,0.0,70438.00216459278,0.0,139659170.4994549,4580524.337232926,0.0,0.0,13552540.990533985,2.9802322387695312e-08,1,0,2292039.146636731,945641.433428469,1346397.713208262,0.04,116487459.00946602,0,0.0,0.0,0,503313.30110804865,4115451.4790539397
265,265,17965.64169272102,8500.0,6300.0,149263.97937036015,139936.43800294033,0.0,69246.3644969451,0.0,139710235.03286427,4599428.0228250185,0.0,0.0,13622509.209535455,0.0,1,0,2294828.8932190766,2080341.1458675312,214487.7473515457,0.04,116417490.79046455,0,0.0,0.0,0,429345.0391193538,2539145.9209220246
266,266,17725.76215695173,8500.0,6300.0,149377.7088013695,139132.73269832061,0.0,71977.16504940628,0.0,139760282.6306652,4618946.791373331,0.0,0.0,13692075.575884618,-8.940696716308594e-08,1,0,2297576.4711434464,2135295.799093873,162280.67204957464,0.04,116347924.4241154,0,0.0,0.0,0,457423.34680322144,3271808.9574804627
267,267,17523.73406576155,8550.0,6300.0,149493.70458358055,134627.60321357963,0.0,72490.94208422561,0.0,139807917.3717546,4638625.851890769,0.0,0.0,13759389.377491405,-1.1920928955078125e-07,2,0,2300267.3638674836,2137610.0961155817,162657.26775190159,0.04,116280610.62250862,0,0.0,0.0,0,434792.32511571544,2610029.004224554
268,268,17352.271835896507,8550.0,6300.0,149608.69974095246,133624.78287058388,0.0,72904.18686601889,0.0,139854985.78242612,4658369.832654608,0.0,0.0,13826201.768926699,-1.7881393432617188e-07,2,0,2302899.2028283747,2169896.16653904,133003.03628933578,0.04,116213798.23107332,0,0.0,0.0,0,468547.95831575233,3283292.6688619554
269,269,17288.15427458565,9000.0,6300.0,149723.78335613786,130563.10610623183,0.0,72937.34682270524,0.0,139900537.4957453,4678099.672388485,0.0,0.0,13891483.321979813,-1.4901161193847656e-07,3,0,2305483.3042892357,1269102.4847244408,1036380.8195647928,0.04,116148516.67802021,0,0.0,0.0,0,441748.79639441165,2594929.70764143
270,270,17823.347830093706,12600.0,6300.0,149838.95549718107,100923.13125688797,0.0,71590.9280258431,0.0,139931575.23665658,4697523.497105589,0.0,0.0,13941944.887608252,-8.940696716308594e-08,4,0,2307897.5427954514,1214036.9070440996,1093860.6357513496,0.04,116098055.11239175,0,0.0,0.0,0,574887.8317109743,5714173.845129747
271,271,18185.67558338608,11700.0,6300.0,149954.2162321789,100409.95371596218,0.0,72584.51092007133,0.0,139962203.87800646,4717099.832613692,0.0,0.0,13992149.864466233,-8.940696716308594e-08,6,0,2309359.6673665624,1110144.6280540684,1199215.0393124926,0.04,116047850.13553378,0,0.0,0.0,0,500122.2677618981,4223059.396170008
272,272,18519.36786521228,11700.0,6300.0,150067.63280662918,101980.0356189664,0.0,70870.46748565968,0.0,139993934.72897705,4736358.999452553,0.0,0.0,14043139.882275721,-5.960464477539063e-08,4,0,2311095.4720506477,2258987.2832961367,52108.188754511924,0.04,115996860.1177243,0,0.0,0.0,0,458380.8137073992,3196597.1455829483
273,273,18825.980526934265,11700.0,6300.0,150185.00375668777,100753.77568635636,0.0,69679.80618427288,0.0,140025289.6916868,4755380.924585874,0.0,0.0,14093516.770118902,5.960464477539063e-08,6,0,2312875.9907675222,2269030.000421218,43845.99034630371,0.04,115946483.22988112,0,0.0,0.0,0,424688.010428326,2419894.498209908
274,274,18611.95064334736,9000.0,6300.0,150300.53068265438,101341.65052048999,0.0,72456.1872008859,0.0,140056313.09508398,4775028.346449022,0.0,0.0,14144187.595379142,-2.9802322387695312e-08,3,0,2314698.81019655,2227283.147021629,87415.66317492013,0.04,115895812.40462087,0,0.0,0.0,0,476792.2274726968,3218604.3122701575
275,275,18422.280740406113,9000.0,6300.0,150416.1464754872,136718.589776842,0.0,72913.84536769867,0.0,140104879.3343305,4794821.402090836,0.0,0.0,14212546.890267564,5.960464477539063e-08,3,0,2317349.671676208,2117444.207935907,199905.4637403016,0.04,115827453.10973245,0,0.0,0.0,0,441175.9951299464,2428577.861737767
276,276,18253.827017119907,9000.0,6300.0,150531.8512035453,136646.6756035167,0.0,73360.63740564008,0.0,140153335.2076007,4814688.866622459,0.0,0.0,14280870.228069317,0.0,2,0,2319962.4893976925,2217672.764502209,102289.72489548239,0.04,115759129.7719307,0,0.0,0.0,0,438735.2915051939,2485695.1249167346
277,277,17903.61378303886,8100.0,6300.0,150647.64493524033,136941.69705316023,0.0,74782.64420112642,0.0,140201647.23281777,4834847.68993197,0.0,0.0,14349341.076595895,0.0,0,0,2322542.130269648,1357029.5021016796,965512.6281679681,0.04,115690658.92340411,0,0.0,0.0,0,583233.6138981658,6121179.06063343
278,278,17599.055479194594,8100.0,6300.0,150763.52773903668,141185.237988073,0.0,71495.56562834283,0.0,140252842.81384706,4854244.727896641,0.0,0.0,14419933.695589934,8.940696716308594e-08,1,0,2325413.0001617977,1033516.2175497913,1291896.782612006,0.04,115620066.30441007,0,0.0,0.0,0,461334.3272382761,3311586.6058016773
279,279,17327.58828100267,8100.0,6300.0,150879.4996834514,139486.64201493107,0.0,73412.70745181166,0.0,140302828.099183,4874002.763568152,0.0,0.0,14489677.016597396,8.940696716308594e-08,1,0,2328212.1890177135,2244788.838301139,83423.35071657352,0.04,115550322.98340261,0,0.0,0.0,0,457893.64713368966,3069594.6495254263
280,280,17080.431512956937,8100.0,6300.0,150995.56083705404,134017.0337857492,0.0,72362.05278866047,0.0,140350143.07240227,4893696.307241799,0.0,0.0,14556685.53349027,2.9802322387695312e-08,4,0,2330959.51916572,2132335.656038455,198623.8631272626,0.04,115483314.46650973,0,0.0,0.0,0,490189.4220745677,3621391.926440662
281,281,16942.88784887529,8500.0,6300.0,151109.76502348934,129969.00964772182,0.0,70273.16096519996,0.0,140395965.8500631,4912858.034404892,0.0,0.0,14621670.038314125,-2.9802322387695312e-08,5,0,2333668.8640975356,2149197.6713513327,184471.1927462046,0.04,115418329.96168587,0,0.0,0.0,0,477553.5000622223,3346473.0838414757
282,282,16930.335724899145,9000.0,6300.0,151227.95104636604,126328.26418898186,0.0,71223.72840286876,0.0,140439659.0324564,4932328.984106074,0.0,0.0,14684834.170408616,0.0,7,0,2336202.875303999,1966275.7716926115,369927.1036113857,0.04,115355165.82959138,0,0.0,0.0,0,445562.2160547612,2465278.127617958
283,283,16920.419703459167,9000.0,6300.0,151344.28023947857,126482.8573423806,0.0,73385.40995300678,0.0,140482980.26011539,4952249.18511837,0.0,0.0,14748075.599079799,-1.1920928955078125e-07,6,0,2338536.1526780236,1571030.8871482008,767505.265529823,0.04,115291924.40092018,0,0.0,0.0,0,442888.39545543975,2761580.5841780673
284,284,17074.929600022253,9900.0,6300.0,151460.69891658594,120141.24381832704,0.0,73810.82582044622,0.0,140523060.8702622,4972239.19688062,0.0,0.0,14808146.220988963,0.0,6,0,2340865.222777521,1226876.2426052527,1113988.980172267,0.04,115231853.77901103,0,0.0,0.0,0,549535.2482625482,5224785.811829431
285,285,17213.502265997067,9900.0,6300.0,151577.20714652175,122192.47308975541,0.0,75645.91090329163,0.0,140563785.34079653,4992610.962891188,0.0,0.0,14869242.457533842,-2.9802322387695312e-08,5,0,2342929.148725461,1114372.8264079187,1228556.3223175427,0.04,115170757.54246615,0,0.0,0.0,0,484604.89234571636,3782649.7223517257
286,286,17169.14792158615,9000.0,6300.0,151693.80499817297,125398.94331094903,0.0,72860.09687901312,0.0,140606856.91537714,5012238.8599661095,0.0,0.0,14931941.929189317,-8.940696716308594e-08,2,0,2345018.3652348155,2241910.5337723517,103107.8314624638,0.04,115108058.07081068,0,0.0,0.0,0,473081.53508899076,3594283.515496362
287,287,17143.580110968996,9000.0,6300.0,151810.49254047926,131183.75008976532,0.0,72072.75073206061,0.0,140652962.85196024,5031724.798427764,0.0,0.0,14997533.804234203,2.9802322387695312e-08,1,0,2347402.6560144615,2170966.0338120637,176436.62220239607,0.04,115042466.1957658,0,0.0,0.0,0,440640.98943403614,2648312.938471675
288,288,16944.961732611377,8100.0,6300.0,151927.2698424335,131958.7551367205,0.0,72424.58946020628,0.0,140699212.3980461,5051454.629910281,0.0,0.0,15063513.181802565,0.0,1,0,2349756.7129853126,2210759.8985701543,138996.81441515812,0.04,114976486.81819743,0,0.0,0.0,0,482001.70692334947,3658331.217735593
289,289,16768.980606543257,8100.0,6300.0,152044.1369730815,137261.05449365644,0.0,70742.37033118535,0.0,140748554.34213504,5070743.213068334,0.0,0.0,15132143.709049394,-1.4901161193847656e-07,2,0,2352391.022267696,2000995.146500932,351395.8757667634,0.04,114907856.2909506,0,0.0,0.0,0,437065.3495496103,2168430.1004452896
290,290,16612.82272730539,8100.0,6300.0,152161.09400152235,135558.4065282035,0.0,71714.0551355461,0.0,140796725.87642327,5090350.882044274,0.0,0.0,15199922.912313495,-2.086162567138672e-07,3,0,2354989.36821748,2125332.78003704,229656.58818043966,0.04,114840077.08768651,0,0.0,0.0,0,551155.5558516729,5378097.426349792
291,291,16649.268868429765,9000.0,6300.0,152278.14099690816,127469.66098451131,0.0,73799.08393983702,0.0,140840431.59083542,5110379.99812422,0.0,0.0,15263657.742805755,-2.9802322387695312e-08,5,0,2357556.1786324265,1189405.3513236137,1168150.8273088108,0.04,114776342.25719425,0,0.0,0.0,0,435639.5082738517,2482957.3329398185
292,292,16675.932826051445,9000.0,6300.0,152395.27802844427,127923.25391255386,0.0,75268.00211346766,0.0,140884060.25891507,5130712.957000911,0.0,0.0,15327619.369762033,-1.1920928955078125e-07,5,0,2359810.5563965193,2190243.6134736286,169566.94292289074,0.04,114712380.63023797,0,0.0,0.0,0,517829.1890855587,4283900.500178241
293,293,16708.322156900937,9000.0,6300.0,152512.5051653892,128317.82651687262,0.0,75071.53679147984,0.0,140927951.24015373,5150980.8890206935,0.0,0.0,15391778.28302047,-8.940696716308594e-08,2,0,2362080.7306409334,2068799.8845708482,293280.8460700853,0.04,114648221.71697953,0,0.0,0.0,0,483904.55974661454,3630216.3716070657
294,294,16633.484992923244,8500.0,6300.0,152629.82247705493,130929.8310553205,0.0,74675.59659082143,0.0,140973367.0990046,5171029.94569745,0.0,0.0,15457243.19854813,-8.940696716308594e-08,1,0,2364341.5018341034,2183122.9481832497,181218.5536508539,0.04,114582756.80145188,0,0.0,0.0,0,511787.8832810782,3886654.577021165
295,295,16556.975858547477,8500.0,6300.0,152747.23003280652,134834.91046267704,0.0,74013.61828480955,0.0,141020848.73945802,5190965.760475422,0.0,0.0,15524660.653779466,-1.4901161193847656e-07,1,0,2366776.897332556,2114325.4814864392,252451.4158461185,0.04,114515339.34622054,0,0.0,0.0,0,482742.2215551139,3261091.9234253196
296,296,16408.235250528407,8100.0,6300.0,152864.72790206253,134200.40900771637,0.0,73159.34971875808,0.0,141068033.8638535,5210880.840583727,0.0,0.0,15591760.858283324,-8.940696716308594e-08,1,0,2369215.2742378097,2083008.9382859755,286206.3359518362,0.04,114448239.14171667,0,0.0,0.0,0,473805.6717035199,3432736.227733778
297,297,16276.620349674407,8100.0,6300.0,152982.31615429488,136639.06811762042,0.0,71185.69810254542,0.0,141116943.88465565,5230290.35384034,0.0,0.0,15660080.392342135,-2.9802322387695312e-08,1,0,2371771.889444415,1959522.4756036883,412249.41384072875,0.04,114379919.60765786,0,0.0,0.0,0,464575.5748542794,3249545.508361038
298,298,16159.850495444121,8100.0,6300.0,153099.994859029,135411.94953847743,0.0,72201.65704962464,0.0,141164911.96756113,5250028.245704084,0.0,0.0,15727786.367111381,0.0,2,0,2374301.0315123843,1521634.0340761712,852666.9974362128,0.04,114312213.63288863,0,0.0,0.0,0,445014.6821545952,2600497.9616358015
299,299,16133.736913391715,8500.0,6300.0,153217.76408584364,131900.409890131,0.0,74298.32635908517,0.0,141210703.19270298,5270187.225507276,0.0,0.0,15793736.572056446,2.9802322387695312e-08,3,0,2376806.334360392,1010751.84237812,1366054.491982272,0.04,114246263.42794356,0,0.0,0.0,0,578808.5243547169,5831478.4554094365
300,300,16114.250440341124,8500.0,6300.0,153335.62390437123,131967.74806352772,0.0,75287.47900174758,0.0,141256357.9973626,5290516.29487943,0.0,0.0,15859720.446088213,0.0,2,0,2379163.4525493113,1246681.0783457782,1132482.3742035332,0.04,114180279.55391179,0,0.0,0.0,0,458109.94978274906,2596519.475819941
301,301,16095.753380942451,8500.0,6300.0,153453.57438429765,132458.7998503117,0.0,75819.61151361269,0.0,141302098.94136423,5311004.750803,0.0,0.0,15925949.846013365,-2.9802322387695312e-08,2,0,2381509.783250923,2308316.209307467,73193.5739434557,0.04,114114050.15398663,0,0.0,0.0,0,454512.31170495093,2911913.3121462055
302,302,16016.431784391942,8100.0,6300.0,153571.6155953625,131399.80596449034,0.0,73125.99596573944,0.0,141348066.71266925,5330736.8824802525,0.0,0.0,15991649.748995613,-5.960464477539063e-08,2,0,2383854.5522521255,2186677.310263741,197177.24198838655,0.04,114048350.2510044,0,0.0,0.0,0,461772.9619277105,2946832.0087721325
303,303,15943.163430528431,8100.0,6300.0,153689.74760735905,134670.419273575,0.0,74946.31119216526,0.0,141395223.17703617,5350915.6277501825,0.0,0.0,16058984.9586324,-1.1920928955078125e-07,2,0,2386299.3763311855,1832225.320906614,554074.0554245701,0.04,113981015.0413676,0,0.0,0.0,0,570750.9070752751,5792169.573352724
304,304,15878.445201509307,8100.0,6300.0,153807.97049013388,134422.02417780357,0.0,73625.4146347244,0.0,141442392.44869673,5370957.3681784235,0.0,0.0,16126195.9707213,-2.9802322387695312e-08,2,0,2388734.507774287,926900.243267471,1461834.2645068166,0.04,113913804.0292787,0,0.0,0.0,0,438414.00755702454,2411447.3918614825
305,305,15823.525524975184,8100.0,6300.0,153924.2270071415,134229.779151198,0.0,71323.39767140307,0.0,141489980.2447845,5390484.461666189,0.0,0.0,16193310.8602969,2.9802322387695312e-08,1,0,2391155.800016178,2259429.083113272,131726.71690290672,0.04,113846689.1397031,0,0.0,0.0,0,433271.83457581134,2402851.038205813
306,306,15775.32234893738,8100.0,6300.0,154044.6891476753,131507.2829192678,0.0,72639.22399225291,0.0,141535877.0956111,5410341.252299312,0.0,0.0,16259064.50175653,-2.9802322387695312e-08,2,0,2393561.1484571034,2338934.7194192735,54626.429037829585,0.04,113780935.49824347,0,0.0,0.0,0,540798.718173014,5178453.326158226
307,307,15740.251068584734,8100.0,6300.0,154161.19951593547,131437.98487070695,0.0,73661.6498566523,0.0,141581629.7184589,5430307.621886863,0.0,0.0,16324783.49419189,0.0,3,0,2395955.5906110704,1739341.3589534734,656614.2316575974,0.04,113715216.50580812,0,0.0,0.0,0,475142.6253062197,3244165.833087705
308,308,15708.27456382153,8100.0,6300.0,154281.7721278368,131445.39445560068,0.0,75952.00696397554,0.0,141626839.27798155,5450820.759591911,0.0,0.0,16390506.19141969,5.960464477539063e-08,3,0,2398328.488158938,2194676.9775126264,203651.5106463119,0.04,113649493.80858031,0,0.0,0.0,0,527393.0093735264,4295879.815937347
309,309,16388.75028916725,12600.0,6300.0,154400.45041408902,106614.7110198745,0.0,76283.87829229719,0.0,141659519.90328804,5471447.489795339,0.0,0.0,16443813.546929628,8.940696716308594e-08,4,0,2400696.3806995787,2133062.5515429648,267633.8291566161,0.04,113596186.45307037,0,0.0,0.0,0,503373.4801602081,3846483.875876352
310,310,17020.65421863835,12600.0,6300.0,154519.2199913307,110454.37722478375,0.0,74475.74024436844,0.0,141694594.72411495,5491599.857580779,0.0,0.0,16499040.73554202,1.1920928955078125e-07,4,0,2401885.1304505044,1766118.4652528071,635766.6651976972,0.04,113540959.26445799,0,0.0,0.0,0,566025.185078863,5393738.948866935
311,311,17480.529390047217,11700.0,6300.0,154638.08092978562,113210.53729243175,0.0,75416.4081197446,0.0,141730895.12434226,5511904.725999702,0.0,0.0,16555646.004188234,8.940696716308594e-08,2,0,2403153.3296082816,1054571.8498777412,1348581.4797305388,0.04,113484353.99581178,0,0.0,0.0,0,474427.4161647473,3420219.7790082656
312,312,17914.39318292978,11700.0,6300.0,154755.52900166085,119921.23686132969,0.0,72879.21265882014,0.0,141771082.8328082,5531677.635964716,0.0,0.0,16615606.622618895,-1.7881393432617188e-07,2,0,2404705.1798894596,2242833.2154888404,161871.96440061927,0.04,113424393.3773811,0,0.0,0.0,0,469739.02217809105,2670618.1201097304
313,313,17736.29505078822,8500.0,6300.0,154874.0071705688,114208.1651950191,0.0,71995.58154784665,0.0,141808473.83764964,5551390.7137207845,0.0,0.0,16672710.705216406,-2.086162567138672e-07,4,0,2404912.2774832374,2190135.3731881273,214776.9042951111,0.04,113367289.29478359,0,0.0,0.0,0,457424.99447038607,2419052.660561484
314,314,17847.240845138178,9900.0,6300.0,154991.07102130668,131751.9120784779,0.0,73072.27764255785,0.0,141854373.43990365,5571367.067505863,0.0,0.0,16738586.661255648,-2.9802322387695312e-08,6,0,2406131.5859436844,1269299.6795214019,1136831.906422284,0.04,113301413.33874436,0,0.0,0.0,0,487783.36236219335,3020097.9550929996
315,315,17944.199142492915,9900.0,6300.0,155114.43970210603,132659.06745820207,0.0,74460.76625208589,0.0,141900516.18105108,5591553.860087467,0.0,0.0,16804916.194984753,5.960464477539063e-08,5,0,2406872.6477067387,1057211.8985214839,1349660.7491852543,0.04,113235083.80501527,0,0.0,0.0,0,454023.23434650124,2619576.831141973
316,316,18030.749807338354,9900.0,6300.0,155233.75850187687,134351.0491425257,0.0,76393.20240479946,0.0,141947056.9517502,5612188.613959677,0.0,0.0,16872091.71955602,0.0,5,0,2407636.760339003,1335491.819392383,1072144.940946622,0.04,113167908.280444,0,0.0,0.0,0,598947.3419912189,5981221.342216629
317,317,17843.915209590763,8550.0,6300.0,155353.1690853399,131479.1461275597,0.0,76728.13244238915,0.0,141992049.59375387,5632935.545019822,0.0,0.0,16937831.292619795,-8.940696716308594e-08,3,0,2408418.0109053543,1149113.3814046704,1259304.6295006836,0.04,113102168.70738022,0,0.0,0.0,0,519006.5438238129,4393347.850860852
318,318,17584.987920536092,8100.0,6300.0,155470.66911108352,143504.13789962378,0.0,74324.98715058682,0.0,142043697.67413995,5653039.533583548,0.0,0.0,17009583.36156961,-5.960464477539063e-08,3,0,2409652.1189116864,2296434.498609675,113217.62030201172,0.04,113030416.6384304,0,0.0,0.0,0,517555.54747428,3936903.780367254
319,319,17353.453782725945,8100.0,6300.0,155592.2658858079,144378.32806912006,0.0,75894.47124196307,0.0,142095452.75989515,5673473.611862936,0.0,0.0,17081772.525604177,-5.960464477539063e-08,2,0,2411006.1224885737,2237161.4937458355,173844.62874273912,0.04,112958227.47439584,0,0.0,0.0,0,472759.06536285375,3234341.200789804
320,320,17145.998297509897,8100.0,6300.0,155711.95224418162,144345.59946817413,0.0,73348.56174835547,0.0,142147725.57842198,5693373.593070161,0.0,0.0,17153945.325338274,-2.9802322387695312e-08,1,0,2412315.172620389,2277468.043019216,134847.12960117398,0.04,112886054.67466176,0,0.0,0.0,0,488848.1788235839,3297412.327435102
321,321,16960.049587328616,8100.0,6300.0,155831.73066898485,146626.58631454624,0.0,72455.30947016331,0.0,142201201.3220262,5713211.1426233575,0.0,0.0,17227258.61849554,-1.7881393432617188e-07,0,0,2413584.6699977913,2013549.391672666,400035.2783251263,0.04,112812741.38150448,0,0.0,0.0,0,480143.67139121034,3199762.9668419836
